id_estabelecimento,projeto,fonte,nome,sigla,natureza,categoria,abrangencia,descricao,tipo_logradouro,nome_logradouro,numero,numero_sem_numero,complemento,bairro,municipio,cod_IBGE,uf,cep,ddd,telefone1,ramal1,telefone2,ramal2,whatsapp,email,24horas,horario_inicio,horario_fim,dias_funcionamento,presencial,online,funcionamento_pandemia,obs_pandemia,latitude,longitude,observacao
,penhas,conexoes_nudems_dpes,Sala Mulher Cidadã - Gamboa,,público,Assistência Social,Local,,Rua,União,s/n,,,Gamboa,Rio de Janeiro,3304557,RJ,,,,,,,,spmrio.acoesterritoriais@gmail.com,,,,,,,,,"-22,8980744","-43,199096","Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro."
,penhas,conexoes_nudems_dpes,Sala Mulher Cidadã - Santa Cruz,,público,Assistência Social,Local,,Rua,Felipe Cardoso,140,,,Santa Cruz,Rio de Janeiro,3304557,RJ,,,,,,,,spmrio.acoesterritoriais@gmail.com,,,,,,,,,"-22,91734","-43,6839283","Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro."
,penhas,conexoes_nudems_dpes,Sala Mulher Cidadã - Campinho,,público,Assistência Social,Local,,Estrada,do Campinho,6530,,Conjunto Campinho,Campo Grande,Rio de Janeiro,3304557,RJ,,,,,,,,spmrio.acoesterritoriais@gmail.com,,,,,,,,,"-22,8858884","-43,6165074","Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro."
,penhas,conexoes_nudems_dpes,Sala Mulher Cidadã - Cosmos,,público,Assistência Social,Local,,Praça,Manuel Mariz,s/n,,,Cosmos,Rio de Janeiro,3304557,RJ,,,,,,,,spmrio.acoesterritoriais@gmail.com,,,,,,,,,"-22,9150584","-43,6108068","Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro."
,penhas,conexoes_nudems_dpes,Sala Mulher Cidadã - Paciência,,público,Assistência Social,Local,,Estrada,Santa Eugênia,652,,,Paciência,Rio de Janeiro,3304557,RJ,,,,,,,,spmrio.acoesterritoriais@gmail.com,,,,,,,,,"-22,9221176","-43,6348681","Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro."
,penhas,conexoes_nudems_dpes,Sala Mulher Cidadã -  Gouveia,,público,Assistência Social,Local,,Estrada,do Gouveia,2,,,Paciência,Rio de Janeiro,3304557,RJ,,,,,,,,spmrio.acoesterritoriais@gmail.com,,,,,,,,,"-22,9234488","-43,6231343","Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro."
,penhas,conexoes_nudems_dpes,Sala Mulher Cidadã - Sepetiba,,público,Assistência Social,Local,,Estrada,Santo Antônio,85/836,,,Sepetiba,Rio de Janeiro,3304557,RJ,,,,,,,,spmrio.acoesterritoriais@gmail.com,,,,,,,,,"-22,9789339","-43,6890215","Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro."
,penhas,conexoes_nudems_dpes,Sala Mulher Cidadã - Furquim Mendes,,público,Assistência Social,Local,,Rua,Furquim Mendes,710,,,Vigário Geral,Rio de Janeiro,3304557,RJ,,,,,,,,spmrio.acoesterritoriais@gmail.com,,,,,,,,,"-22,8069952","-43,3176763","Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro."
,penhas,conexoes_nudems_dpes,Sala Mulher Cidadã - Chatuba,,público,Assistência Social,Local,,Rua,Tenente Luís Dorneles,480,,,Penha,Rio de Janeiro,3304557,RJ,,,,,,,,spmrio.acoesterritoriais@gmail.com,,,,,,,,,"-22,8485537","-43,2893484","Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro."
,penhas,conexoes_nudems_dpes,Espaço Seguro - Centro Universitário Maurício de Nassau - UNINASSAU,,público,582,,,Rua,Marquês de Abrantes,55,,,Flamengo,Rio de Janeiro,3304557,RJ,,,,,,,,,,,,,,,,,"-22,9356955","-43,1769268","Outras informações: Acolhimento jurídico, psicológico, odontológico e social para mulheres. Quando necessário, as usuárias serão encaminhadas para a rede municipal de proteção.Atendimento de segunda a sexta-feira - de 9:00 às 18:00. Responsável: UNISSAU."
,penhas,conexoes_nudems_dpes,Casa da Mulher Carioca Dinah Coutinho,,público,Assistência Social,Local,,Rua,Limites,1260,,,Realengo,Rio de Janeiro,3304557,RJ,,21,34641870,,,,,casadamulherdinahcoutinho@gmail.com,,,,,,,,,"-22,8782013","-43,4434884",Responsável: Município do Rio de Janeiro.
,penhas,conexoes_nudems_dpes,Núcleo de Atendimento à Mulher - NEAM Realengo,NEAM,público,Assistência Social,Local,,Rua,Limites,1260,,,Realengo,Rio de Janeiro,3304557,RJ,,21,970926850,,,,,neamdinahcoutinho@gmail.com,,,,,,,,,"-22,8782013","-43,4434884",Outras informações: Atendimento Casa da Mulher Dinah Coutinho. Responsável: Município do Rio de Janeiro.
,penhas,conexoes_nudems_dpes,Casa da Mulher Carioca Elza Soares,,público,Assistência Social,Local,,Rua,Marechal Falcão da Frota,s/n,,dentro da Vila Olímpica Mestre André,Padre Miguel,Rio de Janeiro,3304557,RJ,,21,39003749,,,,,casadamulherelzasoares@gmail.com,,,,,,,,,"-22,8699762","-43,4490378",Responsável: Município do Rio de Janeiro.
,penhas,conexoes_nudems_dpes,Núcleo de Atendimento à mulher - NEAM Elza Soares,NEAM,público,Assistência Social,Local,,Rua,Marechal Falcão da Frota,s/n,,,Padre Miguel,Rio de Janeiro,3304557,RJ,,21,968974132,,,,,neamelzasoares@gmail.com,,,,,,,,,"-22,8699762","-43,4490378",Outras informações: Atendimento Casa ds Mulher Carioca Elza Soares. Responsável: Município do Rio de Janeiro.
,penhas,conexoes_nudems_dpes,Centro Especializado de Atendimento à Mulher - Tia Gaúcha,CEAM,público,Assistência Social,Local,,Rua,Álvaro Alberto,601,,"2º andar, (dentro da Policlínica Lincoln de Freitas Filho)",Santa Cruz,Rio de Janeiro,3304557,RJ,,21,970928071,,,,,ceamtiagaucha@gmail.com,,,,,,,,,"-22,9186622","-43,6872962",Responsável: Município do Rio de Janeiro.
,penhas,conexoes_nudems_dpes,Núcleo Especializado de Atendimento Psicoterapêutico - NEAP Tia Gaúcha,NEAP,público,Assistência Social,Local,,Rua,Álvaro Alberto,601,,"2º andar, (dentro da Policlínica Lincoln de Freitas Filho)",Santa Cruz,Rio de Janeiro,3304557,RJ,,21,970928071,,,,,ceamtiagaucha@gmail.com,,,,,,,,,"-22,9186622","-43,6872962",Outras informações: Atendimento CEAM Tia Gaúcha. Responsável: Município do Rio de Janeiro.
,penhas,conexoes_nudems_dpes,Casa da Mulher Carioca Tia Doca,,público,Assistência Social,Local,,Rua,Julio Fragoso,47,,,Madureira,Rio de Janeiro,3304557,RJ,,21,24522217,,37960228,,,casadamulhertiadoca@gmail.com,,,,,,,,,"-22,8715614","-43,3439357",Responsável: Município do Rio de Janeiro.
,penhas,conexoes_nudems_dpes,Núcleo de Atendimento à Mulher - NEAM Madureira,NEAM,público,Assistência Social,Local,,Rua,Julio Fragoso,47,,,Madureira,Rio de Janeiro,3304557,RJ,,21,970922728,,979599277,,,neamtiadoca@gmail.com,,,,,,,,,"-22,8715614","-43,3439357",Outras informações: Atendimento Casa da Mulher Carioca Tia Doca. Responsável: Município do Rio de Janeiro.
,penhas,conexoes_nudems_dpes,Delegacia de Atendimento à Mulher - Centro,DEAM,público,Delegacia da Mulher,Local,,Rua,Visconde do Rio Branco,12,,,Centro,Rio de Janeiro,3304557,RJ,,21,983220597,,985967501,,,,,,,,,,,,"-22,9075451","-43,18408180000001",Responsável: Delegada de Polícia Alriam Miranda Fernandes.
,penhas,conexoes_nudems_dpes,Delegacia de Atendimento à Mulher - Jacarepaguá,DEAM,público,Delegacia da Mulher,Local,,Rua,Henriqueta,197,,,Tanque,Rio de Janeiro,3304557,RJ,,21,33829800,,33829802,,,,,,,,,,,,"-22,9196118","-43,3585293","Telefones alternativos: (21) 33829803, (21) 985967502. Responsável: Delegada de Polícia Viviane da Costa Ferreira Pinto."
,penhas,conexoes_nudems_dpes,Delegacia de Atendimento à Mulher - Campo Grande,DEAM,público,Delegacia da Mulher,Local,,Estrada,do Piai,,,Quadra 84 - lote 7 e 8,Pedra de Guaratiba,Rio de Janeiro,3304557,RJ,,21,31982460,,31982465,,,,,,,,,,,,"-22,9820776","-43,6634274","Telefones alternativos: (21) 31982464, (21) 31982461, (21) 985967490. Responsável: Delegada de Polícia Cristiane Carvalho de Almeida."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 2º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Rua,Álvaro Ramos,135,,,Botafogo,Rio de Janeiro,3304557,RJ,,21,990598621,,,,,pmprj_2bpm@pmerj.rj.gov.br,,,,,,,,,"-22,9567091","-43,181271","Outras informações: Botafogo, Cosme Velho, Glória, Flamengo e o Aterro do Flamengo. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 3º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Rua,Lucídio Lago,181,,,Méier,Rio de Janeiro,3304557,RJ,,21,992232252,,,,,pmprj_3bpm@pmerj.rj.gov.br,,,,,,,,,"-22,9002183","-43,27666440000001","Outras informações: Méier, Engenho Novo, Engenho de Dentro, Cachambi, Del Castilho, Maria da Graça, Água Santa, Riachuelo, Rocha, Sampaio, Todos os Santos, Abolição, Pilares, Inhaúma, Engenho da Rainha, Piedade, Tomás Coelho, Encantado, Lins de Vasconcelos, Jacaré, Jacarezinho e São Francisco Xavier. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 4º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Rua,Francisco Eugênio,228,,,São Cristóvão,Rio de Janeiro,3304557,RJ,,21,975858443,,,,,pmprj_4bpm@pmerj.rj.gov.br,,,,,,,,,"-22,9068803","-43,2172292","Outras informações: São Cristóvão, Mangueira,Estácio, Rio Cumprido, Praça XI, Centro (parte), Praça da Bandeira, Maracanã, Tijuca (parte), parte de Benfica, Vasco da Gama e Caju, inclusive a Estação da Leopoldina, da Estrada de Ferro Central do Brasil. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 5º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Praça,Cel. Assunção,s/n,,,Gamboa,Rio de Janeiro,3304557,RJ,,21,976743237,,,,,pmprj_5bpm@pmerj.rj.gov.br,,,,,,,,,"-22,8951153","-43,1912941","Outras informações: Centro, Castelo, Saúde, Gamboa e Santo Cristo, Lapa, Santa Teresa, Ilha de Paquetá. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 6º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Rua,Barão de Mesquita,625,,,Tijuca,Rio de Janeiro,3304557,RJ,,21,991980152,,,,,pmprj_6bpm@pmerj.rj.gov.br,,,,,,,,,"-22,9254468","-43,243536","Outras informações: Andaraí, Grajaú, Tijuca, Vila Isabel e parte do Alto da Boa Vista. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 9º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Rua,Tacaratu,94,,,Honório Gurgel,Rio de Janeiro,3304557,RJ,,21,970233948,,,,,pmprj_9bpm@pmerj.rj.gov.br,,,,,,,,,"-22,8549795","-43,3533689","Outras informações: Oswaldo Cruz, Bento Ribeiro, Marechal Hermes, Campinho, Praça Seca, Cascadura, Coelho Neto, Cavalcante, Fazenda Botafogo, Rocha Miranda, Honório Gurgel, Colégio(parte) e Quintino Bocaiúva, Madureira, Vaz Lobo, Turiaçu e Engenheiro Leal. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 14º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Estrada,do Guandú do Sena,1805,,,Gericinó,Rio de Janeiro,3304557,RJ,,21,975546472,,,,,pmprj_14bpm@pmerj.rj.gov.br,,,,,,,,,"-22,8493521","-43,4867902","Outras informações: Santíssimo (parte), Senador Camará, Bangu, Gericinó, Guilherme da Silveira, Padre Miguel (sob a 1ª Companhia) e Realengo, Magalhães Bastos, Jardim Sulacap, Vila Militar, Deodoro. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 16º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Rua,Paranapanema,769,,,Olaria,Rio de Janeiro,3304557,RJ,,21,992436387,,,,,pmprj_16bpm@pmerj.rj.gov.br,,,,,,,,,"-22,8507314","-43,272162","Outras informações: Olaria, Penha, Penha Circular, Parada de Lucas, Vigário Geral, Jardim América, Brás de Pina e Cordovil. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 17º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Estrada,do Rio Jequiá,518,,,Zumbi,Rio de Janeiro,3304557,RJ,,21,973599095,,,,,pmprj_17bpm@pmerj.rj.gov.br,,,,,,,,,"-22,8204789","-43,1796918","Outras informações: Ilha do Governador (Aeroporto Internacional Tom Jobim - o Galeão), Ilha de Paquetá e Ilha do Fundão (Universidade Federal do Rio de Janeiro - UFRJ), CenPes (Centro de Pesquisa da Petrobrás). Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 18º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Estrada,do Pau-Ferro,435,,,Freguesia (Jacarepaguá),Rio de Janeiro,3304557,RJ,,21,990628656,,,,,pmprj_18bpm@pmerj.rj.gov.br,,,,,,,,,"-22,9269169","-43,3440996","Outras informações: Jacarepaguá, Pechincha, Freguesia, Tanque, Vila Valqueire, Taquara, Curicica, Cidade de Deus, Anil e Gardênia Azul. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 19º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Rua,Figueiredo de Magalhães,555,,,Copacabana,Rio de Janeiro,3304557,RJ,,21,976629086,,,,,pmprj_19bpm@pmerj.rj.gov.br,,,,,,,,,"-22,9679106","-43,18823949999999","Outras informações: Copacabana, Leme, Lido e Bairro Peixoto. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 22º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Via Expressa,Pres. João Goulart,,,"Linha Vermelha, Km 6",Bonsucesso,Rio de Janeiro,3304557,RJ,,21,990630332,,,,,pmprj_22bpm@pmerj.rj.gov.br,,,,,,,,,"-22,8277382","-43,2504156","Outras informações: Benfica, Bonsucesso, Ramos, Manguinhos, Higienópolis, bem como todo Complexo da Maré. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 23º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Rua,Cap. César de Andrade,119,,,Leblon,Rio de Janeiro,3304557,RJ,,21,975688703,,,,,pmprj_23bpm@pmerj.rj.gov.br,,,,,,,,,"-22,9802347","-43,22536789999999","Outras informações: Arpoador, Ipanema, Leblon, São Conrado, parte do Joá, orla da Lagoa Rodrigo de Freitas, Gávea, parte do Alto da Boa Vista, Fonte da Saudade, Jardim Botânico e Horto. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 27º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Rua,Guarantã,s/n,,,Santa Cruz,Rio de Janeiro,3304557,RJ,,21,990630526,,,,,pmprj_27bpm@pmerj.rj.gov.br,,,,,,,,,"-22,8873684","-43,7384837","Outras informações: Santa Cruz, Paciência, Sepetiba, Guaratiba e Pedra de Guaratiba. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 31º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Avenida,Salvador Allende,5500,,,Recreio dos Bandeirantes,Rio de Janeiro,3304557,RJ,,21,991413463,,,,,pmprj_31bpm@pmerj.rj.gov.br,,,,,,,,,"-22,9901978","-43,4152808","Outras informações: Barra da Tijuca, Recreio dos Bandeirantes, Grumari, Vargem Grande, Vargem Pequena, Itanhangá, Joá, Camorim e Barra de Guaratiba. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 40º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Estrada,do Mendanha,1647,,,Campo Grande,Rio de Janeiro,3304557,RJ,,21,975697077,,,,,pmprj_40bpm@pmerj.rj.gov.br,,,,,,,,,"-22,876229","-43,5550078","Outras informações: Campo Grande, Santíssimo, Senador Vasconcelos, Inhoaíba e Cosmos. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 41º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Avenida,Pastor Martin Luther King Jr.,s/n,,,Colégio,Rio de Janeiro,3304557,RJ,,21,978809416,,,,,pmprj_41bpm@pmerj.rj.gov.br,,,,,,,,,"-22,8398258","-43,3373886","Outras informações: Colégio, Irajá, Vista Alegre, Vila da Penha, Vicente de Carvalho, Vila Kosmos, Guadalupe, Ricardo de Albuquerque, Anchieta, Parque Anchieta, Pavuna, Costa Barros, Barros Filho, Parque Colúmbia e Acari. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - PM- GV UPP Rocinha,PMP,público,Segurança Pública,Local,,Rua,Portão Vermelho,,,,Rocinha,Rio de Janeiro,3304557,RJ,,21,991557915,,,,,pmprj_02upp23bpm@pmerj.rj.gov.br,,,,,,,,,"-22,9865217","-43,249706",Outras informações: Rocinha. Responsável: Patrulha Maria da Penha.
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - PM- GV UPP Macacos,PMP,público,Segurança Pública,Local,,Rua,Armando de Albuquerque,,,,Vila Isabel,Rio de Janeiro,3304557,RJ,,21,973411805,,,,,pmprj_05upp06bpm@pmerj.rj.gov.br,,,,,,,,,"-22,9150367","-43,2611426",Outras informações: Morro dos Macacos. Responsável: Patrulha Maria da Penha.
,penhas,conexoes_nudems_dpes,Secretaria de Assistência Social de Santa Maria Madalena - RJ,,público,Assistência Social,Regional,,Rua,Coronel Portugal,16,,,Centro,Santa Maria Madalena,3304607,RJ,,22,25613295,,,,,social@pmsmm.rj.gov.br,,,,,,,,,"-21,9546646","-42,0091537",
,penhas,conexoes_nudems_dpes,Centro de Referência de Assistência Social - Centro de Santa Maria Madalena,CRAS,público,Assistência Social,Local,,Rua,Coronel Portugal,16,,,Centro,Santa Maria Madalena,3304607,RJ,,22,25613295,,25613000,,,social@pmsmm.rj.gov.br,,,,,,,,,"-21,9546646","-42,0091537",
,penhas,conexoes_nudems_dpes,Centro de Referência de Assistência Social - Largo do Machado de Santa Maria Madalena,CRAS,público,Assistência Social,Local,,Rua,Vereador Joaquim Batista Soares,29,,,Largo do Machado,Santa Maria Madalena,3304607,RJ,,22,997085915,,,,,craslargodomachado@gmail.com,,,,,,,,,"-21,972115","-42,0071579",
,penhas,conexoes_nudems_dpes,Centro de Referência Especializado de Assistência Social - Santo Antônio de Pádua,CREAS,público,Assistência Social,Local,,Rua,Prefeito Eugênio Leite Lima,15,,,Centro,Santo Antônio de Pádua,3304706,RJ,,22,38531967,,,,,creaspaduasmas@gmail.com,,,,,,,,,"-21,5381624","-42,1802503",
,penhas,conexoes_nudems_dpes,Patrulha Maria da Penha - 36º Batalhão de Polícia Militar,PMP,público,Segurança Pública,Local,,Rodovia,Pres. João Goulart,,,,Arraialzinho,Santo Antônio de Pádua,3304706,RJ,,22,992585935,,,,,pmprj_36bpm@pmerj.rj.gov.br,,,,,,,,,"-21,5475166","-42,1738854","Outras informações: Santo Antônio de Pádua, Miracema, Aperibé, Itaocara, Cambuci e São Sebastião do Alto. Responsável: Patrulha Maria da Penha."
,penhas,conexoes_nudems_dpes,Centro de Referência Especializado de Assistência Social - São Fidélis,CREAS,público,Assistência Social,Local,,Rua,Frei Vitorio,475,,,Centro,São Fidélis,3304805,RJ,,22,27582408,,988027613,,,creassaofidelis@gmail.com,,,,,,,,,"-21,6486127","-41,7478752",
