id,status,created_on,categoria,nome,sigla,natureza,owner,descricao,tipo_logradouro,nome_logradouro,numero,numero_sem_numero,complemento,bairro,municipio,uf,cep,ddd,telefone1,telefone2,email,horario_inicio,horario_fim,eh_24h,dias_funcionamento,eh_presencial,eh_online,funcionamento_pandemia,observacao_pandemia,avaliacao,latitude,longitude,ja_passou_por_moderacao,updated_at,observacao,qtde_avaliacao,horario_correto,delegacia_mulher,endereco_correto,telefone_correto,existe_delegacia,eh_importacao,cliente_id,indexed_at,test_status,index,geog.type,geog.coordinates,abrangencia,eh_whatsapp,ramal1,ramal2,cod_ibge,fonte
7317,active,2026-02-05T21:07:40.238136Z,583,Coordenadoria da Mulher de Pinheiral,,publico,,,Rua,Bulhões de Carvalho,151,false,101,Rolamão,Pinheiral,RJ, ,24,33563084,,smasdhpinheiralgestor@gmail.com,,,false,,false,false,false,,,-22.5131778,-44.0043079,,2026-02-05T21:07:40.238136Z,"Outras informações: Na coordenação tem equipe técnica (assistente social, psicólogo e advogado), que fazem a escuta e o acolhimento, porém o acompanhamento é feito no Centro de Referência Especializado de Assistência Social (CREAS).",,,,,,,true,,,,,,,Local,false,,,3303955,conexoes_nudems_dpes
7318,active,2026-02-05T21:07:40.238157Z,584,Conselho Municipal da Mulher,,publico,,,Praça,Getúlio Vargas,,true,,Centro,Piraí,RJ, ,24,24319964,,cmdim2018a2020@gmail.com,,,false,,false,false,false,,,-22.6281989,-43.8984549,,2026-02-05T21:07:40.238157Z,Responsável: Edna da Silva Pereira.,,,,,,,true,,,,,,,Local,false,,,3304003,conexoes_nudems_dpes
7319,active,2026-02-05T21:07:40.238178Z,576,Centro de Referência Especializado de Assistência Social - Piraí,CREAS,publico,,,Rua,Bulhões de Carvalho,233,false,,Casa Amarela,Piraí,RJ, ,24,24319967,,creas@pirai.rj.gov.br,,,false,,false,false,false,,,-22.6265418,-43.8931291,,2026-02-05T21:07:40.238178Z,Responsável: Raquel Costa.,,,,,,,true,,,,,,,Local,false,,,3304003,conexoes_nudems_dpes
7320,active,2026-02-05T21:07:40.238199Z,576,Centro de Referência Especializado de Assistência Social - Porciúncula,CREAS,publico,,,Rua,Pedro Lopes de Oliveira,649,false,,Altos,Porciúncula,RJ, ,22,38422942,997908718,creasporciuncularj@gmail.com,,,false,,false,false,false,,,-20.970531,-42.046975,,2026-02-05T21:07:40.238199Z,,,,,,,,true,,,,,,,Local,false,,,3304102,conexoes_nudems_dpes
7321,active,2026-02-05T21:07:40.238223Z,576,Centro de Referência Especializado de Assistência Social - Porto Real,CREAS,publico,,,Rua,Anselmo Martins,142,false,,Jardim Real,Porto Real,RJ, ,24,33534339,,creasportoreal@gmail.com,,,false,,false,false,false,,,-22.4097183,-44.2986781,,2026-02-05T21:07:40.238223Z,,,,,,,,true,,,,,,,Local,false,,,3304110,conexoes_nudems_dpes
7322,active,2026-02-05T21:07:40.238244Z,576,Centro de Referência Especializado de Assistência Social - Quatis,CREAS,publico,,,Avenida,Euclides Alves Guimarães,78,false,,Centro,Quatis,RJ, ,24,33536122,,creas.quatisrj@gmail.com,,,false,,false,false,false,,,-22.411965,-44.2683889,,2026-02-05T21:07:40.238244Z,,,,,,,,true,,,,,,,Local,false,,,3304128,conexoes_nudems_dpes
7323,active,2026-02-05T21:07:40.238267Z,583,Coordenadoria Especial de Política para Mulheres,,publico,,,Rua,Otilia,1495,false,,Centro,Queimados,RJ, ,21,26656522,,semdehproc@queimados.rj.gov.br,,,false,,false,false,false,,,-22.7102347,-43.5608991,,2026-02-05T21:07:40.238267Z,,,,,,,,true,,,,,,,Local,false,,,3304144,conexoes_nudems_dpes
7324,active,2026-02-05T21:07:40.238291Z,576,Centro Especializado de Atendimento à Mulher - Queimados,CEAM,publico,,,Rua,Ministro Odilon Braga,26,false,,Centro,Queimados,RJ, ,21,26658161,993708773,ceamqueimados.rj@gmail.com,,,false,,false,false,false,,,-22.7157902,-43.560201,,2026-02-05T21:07:40.238291Z,Análise de benefício social: Aluguel social municipal; auxílio queimadense.,,,,,,,true,,,,,,,Local,false,,,3304144,conexoes_nudems_dpes
7325,active,2026-02-05T21:07:40.238313Z,580,Patrulha Maria da Penha - 24º Batalhão de Polícia Militar,PMP,publico,,,Rua,Ten. Jerônimo Costa,,true,,Vila Camarim,Queimados,RJ, ,21,991443672,,pmprj_24bpm@pmerj.rj.gov.br,,,false,,false,false,false,,,-22.7086445,-43.5653118,,2026-02-05T21:07:40.238313Z,"Outras informações: Municípios de Queimados, Japeri, Paracambi , Seropédica e Itaguaí. Responsável: Patrulha Maria da Penha.",,,,,,,true,,,,,,,Local,false,,,3304144,conexoes_nudems_dpes
7326,active,2026-02-05T21:07:40.238334Z,576,Centro Especializado de Atendimento à Mulher - Elisabeth da Conceição Barcellos Araújo,CEAM,publico,,,Rua,Visconde de Ururaí,595,false,,Centro,Quissamã,RJ, ,22,27681776,992144913,ceam@quissama.rj.gov.br,,,false,,false,false,false,,,-22.1065651,-41.4674238,,2026-02-05T21:07:40.238334Z,,,,,,,,true,,,,,,,Local,false,,,3304151,conexoes_nudems_dpes
7327,active,2026-02-05T21:07:40.238356Z,576,Centro de Referência Especializado de Assistência Social - Quissamã,CREAS,publico,,,Rua,Evandro de Lima Souza,,true,,Sítio Quissamã,Quissamã,RJ, ,22,27681565,,creaspsequissama@gmail.com,,,false,,false,false,false,,,-22.1082783,-41.4631987,,2026-02-05T21:07:40.238356Z,,,,,,,,true,,,,,,,Local,false,,,3304151,conexoes_nudems_dpes
7328,active,2026-02-05T21:07:40.238388Z,576,Núcleo Integrado de Atendimento à Mulher - NIAM,NIAM,publico,,,Rua,Macedo de Miranda,81,false,,Jardim Jalisco,Resende,RJ, ,24,33609824,,niam_resende@yahoo.com.br,,,false,,false,false,false,,,-22.4654969,-44.4522675,,2026-02-05T21:07:40.238388Z,"Análise de benefício social: Lei Nº 4143 de 21 de dezembro de 2023, cuja ementa descreve: ""Dispõe sobre a concessão de auxílio aluguel às mulheres vítimas de violência, no âmbito do município de Resende/RJ."".",,,,,,,true,,,,,,,Local,false,,,3304201,conexoes_nudems_dpes
7329,active,2026-02-05T21:07:40.238411Z,580,Patrulha Maria da Penha - 37º Batalhão de Polícia Militar,PMP,publico,,,Rua,Cel. Prof. Joffre Coelho Chagas,378,false,,Campo de Aviação,Resende,RJ, ,24,992181060,,pmprj_37bpm@pmerj.rj.gov.br,,,false,,false,false,false,,,-22.476918,-44.4730194,,2026-02-05T21:07:40.238411Z,"Outras informações: Resende, Itatiaia, Porto Real, Quatis, Cidade Alegria, Vicentina, Paraíso, Engenheiro Passos, Visconde de Mauá, Penedo e Falcão. Responsável: Patrulha Maria da Penha.",,,,,,,true,,,,,,,Local,false,,,3304201,conexoes_nudems_dpes
7330,active,2026-02-05T21:07:40.238432Z,576,Centro de Referência Especializado de Assistência Social - Rio Bonito,CREAS,publico,,,Avenida,Manoel Duarte,397,false,,Centro,Rio Bonito,RJ, ,21,27342068,,creasriobonito@yahoo.com.br,,,false,,false,false,false,,,-22.7094107,-42.6267939,,2026-02-05T21:07:40.238432Z,,,,,,,,true,,,,,,,Local,false,,,3304300,conexoes_nudems_dpes
7331,active,2026-02-05T21:07:40.238453Z,576,Centro Especializado de Atendimento à Mulher - Rio Bonito,CEAM,publico,,,Rua,Desembargador Itabaiana de Oliveira,27,false,,Centro,Rio Bonito,RJ, ,,,,ceamriobonito@gmail.com,,,false,,false,false,false,,,-22.7106038,-42.621766,,2026-02-05T21:07:40.238453Z,,,,,,,,true,,,,,,,Local,false,,,3304300,conexoes_nudems_dpes
7332,active,2026-02-05T21:07:40.238474Z,576,Centro de Referência Especializado de Assistência Social - CREAS,CREAS,publico,,,Rua,Beira Linha,383,false,,Centro,Rio Claro,RJ, ,24,33321252,,creasrioclarorj@gmail.com,,,false,,false,false,false,,,-22.7260419,-44.1353324,,2026-02-05T21:07:40.238474Z,,,,,,,,true,,,,,,,Local,false,,,3304409,conexoes_nudems_dpes
7333,active,2026-02-05T21:07:40.238496Z,576,Secretaria de Assistência Social - RJ,,publico,,,Rua,Coronel Ladislau Guedes,3,false,,Centro,Rio das Flores,RJ, ,24,24581348,999848332,"smaspm@gmail.com
secrassistenciasocial@riodasflores.gov.br",,,false,,false,false,false,,,-22.1680998,-43.5862512,,2026-02-05T21:07:40.238496Z,,,,,,,,true,,,,,,,Regional,false,,,3304508,conexoes_nudems_dpes
7334,active,2026-02-05T21:07:40.238518Z,576,Centro Especializado de Atendimento à Mulher - Rio das Ostras,CEAM,publico,,,Avenida,Governador Roberto Silveira,100,false,,Costa Azul,Rio das Ostras,RJ, ,22,,,"ceamriodasostras@gmail.com 
equipetecnicaro@gmail.com",,,false,,false,false,false,,,-22.5138997,-41.9290494,,2026-02-05T21:07:40.238518Z,,,,,,,,true,,,,,,,Local,false,,,3304524,conexoes_nudems_dpes
7335,active,2026-02-05T21:07:40.238538Z,580,Patrulha Municipal Maria da Penha,,publico,,,Rua, ,,true,, ,Rio das Ostras,RJ, ,22,27715000,,,,,false,,false,false,false,,,,,,2026-02-05T21:07:40.238538Z,,,,,,,,true,,,,,,,Local,false,,,3304524,conexoes_nudems_dpes
7336,active,2026-02-05T21:07:40.238558Z,576,Centro de Referência Especializado de Assistência Social - Rio das Ostras,CREAS,publico,,,Rua,Araguaia,150,false,,Balneário,Rio das Ostras,RJ, ,22,27716409,,creas.rdo@gmail.com,,,false,,false,false,false,,,-22.5267899,-41.9473505,,2026-02-05T21:07:40.238558Z,,,,,,,,true,,,,,,,Local,false,,,3304524,conexoes_nudems_dpes
7337,active,2026-02-05T21:07:40.238580Z,576,Centro Integrado de Atendimento à Mulher - CIAM Márcia Lyra,CIAM,publico,,,Rua,Regente Feijó,15,false,,Centro,Rio de Janeiro,RJ, ,21,23327200,23327199,ciammarcialyra@gmail.com,,,false,,false,false,false,,,-22.9073705,-43.1845648,,2026-02-05T21:07:40.238580Z,Telefone alternativo: (21) 993691159. Responsável: Governo do Estado do Rio de Janeiro.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7338,active,2026-02-05T21:07:40.238601Z,576,Centro Especializado de Atendimento à Mulher - Chiquinha Gonzaga,CEAM,publico,,,Rua,Benedito Hipólito,125,false,,Praça Onze,Rio de Janeiro,RJ, ,21,25172726,985552151,ceam.spmrio@gmail.com,,,false,,false,false,false,,,-22.9083282,-43.1958317,,2026-02-05T21:07:40.238601Z,Responsável: Município do Rio de Janeiro.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7339,active,2026-02-05T21:07:40.238623Z,576,Núcleo Especializado de Atendimento Psicoterapêutico - NEAP Chiquinha Gonzaga,NEAP,publico,,,Rua,Benedito Hipólito,125,false,"2º andar, sala 210",Praça Onze,Rio de Janeiro,RJ, ,,,,neapchiquinhagonzaga@gmail.com,,,false,,false,false,false,,,-22.9083282,-43.1958317,,2026-02-05T21:07:40.238623Z,Outras informações: Atendimento CEAM Chiquinha Gonzaga. Responsável: Município do Rio de Janeiro.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7340,active,2026-02-05T21:07:40.238644Z,577,Centro de Referência para Mulheres Suely Souza de Almeida,CRAM,publico,,,Praça,Jorge Machado Moreira,,true,,Cidade Universitária,Rio de Janeiro,RJ, ,21,39380600,39380603,crmssa.ufrj@gmail.com,,,false,,false,false,false,,,-22.8473357,-43.2388083,,2026-02-05T21:07:40.238644Z,Responsável: UFRJ.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7341,active,2026-02-05T21:07:40.238669Z,577,Centro de Referência de Mulheres da Maré Carminha Rosa  - CRMM Carminha Rosa,CRAM,publico,,,Rua,Dezessete,,true,,Vila do João,Rio de Janeiro,RJ, ,21,39380904,39380905,"crmm.ufrj@gmail.com
coordenacao.crmm@nepp-dh.ufrj.br",,,false,,false,false,false,,,-22.8734634,-43.2394466,,2026-02-05T21:07:40.238669Z,Outras informações: www.nepp-dh.ufrj.br/crmm. Responsável: UFRJ.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7342,active,2026-02-05T21:07:40.238691Z,576,Sala Mulher Cidadã - Gamboa,,publico,,,Rua,União,,true,,Gamboa,Rio de Janeiro,RJ, ,,,,spmrio.acoesterritoriais@gmail.com,,,false,,false,false,false,,,-22.8980744,-43.199096,,2026-02-05T21:07:40.238691Z,"Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro.",,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7343,active,2026-02-05T21:07:40.238713Z,576,Sala Mulher Cidadã - Santa Cruz,,publico,,,Rua,Felipe Cardoso,140,false,,Santa Cruz,Rio de Janeiro,RJ, ,,,,spmrio.acoesterritoriais@gmail.com,,,false,,false,false,false,,,-22.91734,-43.6839283,,2026-02-05T21:07:40.238713Z,"Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro.",,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7344,active,2026-02-05T21:07:40.238735Z,576,Sala Mulher Cidadã - Campinho,,publico,,,Estrada,do Campinho,6530,false,Conjunto Campinho,Campo Grande,Rio de Janeiro,RJ, ,,,,spmrio.acoesterritoriais@gmail.com,,,false,,false,false,false,,,-22.8858884,-43.6165074,,2026-02-05T21:07:40.238735Z,"Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro.",,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7345,active,2026-02-05T21:07:40.238758Z,576,Sala Mulher Cidadã - Cosmos,,publico,,,Praça,Manuel Mariz,,true,,Cosmos,Rio de Janeiro,RJ, ,,,,spmrio.acoesterritoriais@gmail.com,,,false,,false,false,false,,,-22.9150584,-43.6108068,,2026-02-05T21:07:40.238758Z,"Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro.",,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7346,active,2026-02-05T21:07:40.238779Z,576,Sala Mulher Cidadã - Paciência,,publico,,,Estrada,Santa Eugênia,652,false,,Paciência,Rio de Janeiro,RJ, ,,,,spmrio.acoesterritoriais@gmail.com,,,false,,false,false,false,,,-22.9221176,-43.6348681,,2026-02-05T21:07:40.238779Z,"Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro.",,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7347,active,2026-02-05T21:07:40.238801Z,576,Sala Mulher Cidadã -  Gouveia,,publico,,,Estrada,do Gouveia,2,false,,Paciência,Rio de Janeiro,RJ, ,,,,spmrio.acoesterritoriais@gmail.com,,,false,,false,false,false,,,-22.9234488,-43.6231343,,2026-02-05T21:07:40.238801Z,"Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro.",,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7348,active,2026-02-05T21:07:40.238823Z,576,Sala Mulher Cidadã - Sepetiba,,publico,,,Estrada,Santo Antônio,85,false,,Sepetiba,Rio de Janeiro,RJ, ,,,,spmrio.acoesterritoriais@gmail.com,,,false,,false,false,false,,,-22.9789339,-43.6890215,,2026-02-05T21:07:40.238823Z,"Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro.",,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7349,active,2026-02-05T21:07:40.238857Z,576,Sala Mulher Cidadã - Furquim Mendes,,publico,,,Rua,Furquim Mendes,710,false,,Vigário Geral,Rio de Janeiro,RJ, ,,,,spmrio.acoesterritoriais@gmail.com,,,false,,false,false,false,,,-22.8069952,-43.3176763,,2026-02-05T21:07:40.238857Z,"Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro.",,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7350,active,2026-02-05T21:07:40.238881Z,576,Sala Mulher Cidadã - Chatuba,,publico,,,Rua,Tenente Luís Dorneles,480,false,,Penha,Rio de Janeiro,RJ, ,,,,spmrio.acoesterritoriais@gmail.com,,,false,,false,false,false,,,-22.8485537,-43.2893484,,2026-02-05T21:07:40.238881Z,"Outras informações: Atividades Oficinas, Palestras, Cursos, Rodas de conversa, Capacitações por meio de cursos livres de curta duração.Segunda a sexta-feira 8h às 17h, Sábado 8h às 12h. Responsável: Secretaria Especial de Políticas para Mulheres do Rio de Janeiro.",,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7351,active,2026-02-05T21:07:40.238904Z,582,Espaço Seguro - Centro Universitário Maurício de Nassau - UNINASSAU,,publico,,,Rua,Marquês de Abrantes,55,false,,Flamengo,Rio de Janeiro,RJ, ,,,,,,,false,,false,false,false,,,-22.9356955,-43.1769268,,2026-02-05T21:07:40.238904Z,"Outras informações: Acolhimento jurídico, psicológico, odontológico e social para mulheres. Quando necessário, as usuárias serão encaminhadas para a rede municipal de proteção.Atendimento de segunda a sexta-feira - de 9:00 às 18:00. Responsável: UNISSAU.",,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7352,active,2026-02-05T21:07:40.238925Z,576,Casa da Mulher Carioca Dinah Coutinho,,publico,,,Rua,Limites,1260,false,,Realengo,Rio de Janeiro,RJ, ,21,34641870,,casadamulherdinahcoutinho@gmail.com,,,false,,false,false,false,,,-22.8782013,-43.4434884,,2026-02-05T21:07:40.238925Z,Responsável: Município do Rio de Janeiro.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7353,active,2026-02-05T21:07:40.238947Z,576,Núcleo de Atendimento à Mulher - NEAM Realengo,NEAM,publico,,,Rua,Limites,1260,false,,Realengo,Rio de Janeiro,RJ, ,21,970926850,,neamdinahcoutinho@gmail.com,,,false,,false,false,false,,,-22.8782013,-43.4434884,,2026-02-05T21:07:40.238947Z,Outras informações: Atendimento Casa da Mulher Dinah Coutinho. Responsável: Município do Rio de Janeiro.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7354,active,2026-02-05T21:07:40.238968Z,576,Casa da Mulher Carioca Elza Soares,,publico,,,Rua,Marechal Falcão da Frota,,true,dentro da Vila Olímpica Mestre André,Padre Miguel,Rio de Janeiro,RJ, ,21,39003749,,casadamulherelzasoares@gmail.com,,,false,,false,false,false,,,-22.8699762,-43.4490378,,2026-02-05T21:07:40.238968Z,Responsável: Município do Rio de Janeiro.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7355,active,2026-02-05T21:07:40.238990Z,576,Núcleo de Atendimento à mulher - NEAM Elza Soares,NEAM,publico,,,Rua,Marechal Falcão da Frota,,true,,Padre Miguel,Rio de Janeiro,RJ, ,21,968974132,,neamelzasoares@gmail.com,,,false,,false,false,false,,,-22.8699762,-43.4490378,,2026-02-05T21:07:40.238990Z,Outras informações: Atendimento Casa ds Mulher Carioca Elza Soares. Responsável: Município do Rio de Janeiro.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7356,active,2026-02-05T21:07:40.239011Z,576,Centro Especializado de Atendimento à Mulher - Tia Gaúcha,CEAM,publico,,,Rua,Álvaro Alberto,601,false,"2º andar, (dentro da Policlínica Lincoln de Freitas Filho)",Santa Cruz,Rio de Janeiro,RJ, ,21,970928071,,ceamtiagaucha@gmail.com,,,false,,false,false,false,,,-22.9186622,-43.6872962,,2026-02-05T21:07:40.239011Z,Responsável: Município do Rio de Janeiro.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7357,active,2026-02-05T21:07:40.239034Z,576,Núcleo Especializado de Atendimento Psicoterapêutico - NEAP Tia Gaúcha,NEAP,publico,,,Rua,Álvaro Alberto,601,false,"2º andar, (dentro da Policlínica Lincoln de Freitas Filho)",Santa Cruz,Rio de Janeiro,RJ, ,21,970928071,,ceamtiagaucha@gmail.com,,,false,,false,false,false,,,-22.9186622,-43.6872962,,2026-02-05T21:07:40.239034Z,Outras informações: Atendimento CEAM Tia Gaúcha. Responsável: Município do Rio de Janeiro.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7358,active,2026-02-05T21:07:40.239056Z,576,Casa da Mulher Carioca Tia Doca,,publico,,,Rua,Julio Fragoso,47,false,,Madureira,Rio de Janeiro,RJ, ,21,24522217,37960228,casadamulhertiadoca@gmail.com,,,false,,false,false,false,,,-22.8715614,-43.3439357,,2026-02-05T21:07:40.239056Z,Responsável: Município do Rio de Janeiro.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7359,active,2026-02-05T21:07:40.239077Z,576,Núcleo de Atendimento à Mulher - NEAM Madureira,NEAM,publico,,,Rua,Julio Fragoso,47,false,,Madureira,Rio de Janeiro,RJ, ,21,970922728,979599277,neamtiadoca@gmail.com,,,false,,false,false,false,,,-22.8715614,-43.3439357,,2026-02-05T21:07:40.239077Z,Outras informações: Atendimento Casa da Mulher Carioca Tia Doca. Responsável: Município do Rio de Janeiro.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7360,active,2026-02-05T21:07:40.239099Z,5,Delegacia de Atendimento à Mulher - Centro,DEAM,publico,,,Rua,Visconde do Rio Branco,12,false,,Centro,Rio de Janeiro,RJ, ,21,983220597,985967501,,,,false,,false,false,false,,,-22.9075451,-43.18408180000001,,2026-02-05T21:07:40.239099Z,Responsável: Delegada de Polícia Alriam Miranda Fernandes.,,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
7361,active,2026-02-05T21:07:40.239120Z,5,Delegacia de Atendimento à Mulher - Jacarepaguá,DEAM,publico,,,Rua,Henriqueta,197,false,,Tanque,Rio de Janeiro,RJ, ,21,33829800,33829802,,,,false,,false,false,false,,,-22.9196118,-43.3585293,,2026-02-05T21:07:40.239120Z,"Telefones alternativos: (21) 33829803, (21) 985967502. Responsável: Delegada de Polícia Viviane da Costa Ferreira Pinto.",,,,,,,true,,,,,,,Local,false,,,3304557,conexoes_nudems_dpes
